ZD_deg,Ereco_min_TeV,Ereco_max_TeV,BckgRate_per_second,Theta_cut_deg,Gammaness_cut
60.0,25.118864315095976,28.183829312644722,0.06278695808560608,4.750548164440881,0.2347061427185757
60.0,28.183829312644722,31.62277660168402,0.04022173793453653,4.750548164440881,0.2347061427185757
60.0,31.62277660168402,35.481338923357825,0.02343270634534414,4.750548164440881,0.2347061427185757
60.0,35.481338923357825,39.81071705535002,0.011986120220891607,4.750548164440881,0.2347061427185757
60.0,39.81071705535002,44.66835921509662,0.005744451262086622,4.750548164440881,0.2347061427185757
60.0,44.66835921509662,50.11872336272761,0.0020523453864545204,4.750548164440881,0.2347061427185757
60.0,50.11872336272761,56.23413251903537,0.0009203816939254808,4.750548164440881,0.2347061427185757
60.0,56.23413251903537,63.09573444801982,0.00029621479804498236,4.750548164440881,0.2347061427185757
60.0,63.09573444801982,70.7945784384143,0.00012694919916213528,4.750548164440881,0.2347061427185757
60.0,70.7945784384143,79.43282347242878,2.1158199860355882e-05,4.750548164440881,0.2347061427185757
60.0,79.43282347242878,89.12509381337532,3.173729979053382e-05,4.750548164440881,0.2347061427185757
60.0,89.12509381337532,100.00000000000082,1.0579099930177941e-05,4.750548164440881,0.2347061427185757
